model,experiment,horizon,router,train_time_sec,inference_time_sec,MAE,RMSE,sMAPE,MSLE,P99_abs_error
SARIMA,SARIMA_raw,24,louisville,8.000590562820435,0.0162904262542724,78971134.31039748,118159126.03110464,62.76972465818464,1.3784408595673263,381887534.8491071
XGBoost,XGB_raw,1,louisville,0.9134225845336914,0.001296043395996,50554220.0,73211316.89056298,50.19130706787109,0.4704947471618652,233389360.0
XGBoost,XGB_raw,6,louisville,0.9288549423217772,0.0016446113586425,54516600.0,93658290.1415491,49.85268783569336,0.5062952041625977,340478496.0
XGBoost,XGB_raw,12,louisville,0.9388186931610109,0.0013375282287597,64660100.0,109581125.70711084,53.6977767944336,0.5644189715385437,373358112.0
XGBoost,XGB_raw,24,louisville,0.9310894012451172,0.0013415813446044,68764632.0,114809729.37332807,56.06395721435547,1.1954327821731567,367403264.0
NBEATS,NBEATS_raw,1,louisville,1.2394163608551023,0.203773021697998,345591557.9034483,350421282.3522442,131.49835735628622,3.189674437793053,475648774.7200001
NBEATS,NBEATS_raw,6,louisville,1.2394163608551023,0.203773021697998,118858126.3448276,138606157.4270349,80.39125174949943,1.3285383889307216,289772582.08000004
NBEATS,NBEATS_raw,12,louisville,1.2394163608551023,0.203773021697998,94380036.40862069,131575968.3665416,122.2777158984956,116.91442951522728,411603314.64000016
NBEATS,NBEATS_raw,24,louisville,1.2394163608551023,0.203773021697998,138158974.8413793,153433482.21723896,88.35865196672059,1.7903453022067315,387154558.7200002
NBEATS,NBEATS_mask_out,1,louisville,1.4042880535125732,0.1930055618286132,50379677.37931035,62654700.43821561,49.4378004659355,0.4363593519501142,188219633.6000001
NBEATS,NBEATS_mask_out,6,louisville,1.4042880535125732,0.1930055618286132,389348070.73103446,397374949.49329215,134.82242654909038,3.609852014714317,550062093.12
NBEATS,NBEATS_mask_out,12,louisville,1.4042880535125732,0.1930055618286132,87851588.59051724,117528196.62322128,91.71606076070546,1.7416638309494263,379417620.3200002
NBEATS,NBEATS_mask_out,24,louisville,1.4042880535125732,0.1930055618286132,532064178.924138,539998014.8661987,145.0184495240159,5.015676863825926,724956111.6800002
TiDE,TiDE_raw,1,louisville,3.140385866165161,0.1585249900817871,45718033.73793104,57877019.34291086,51.39788488607735,0.4659820874787987,170362184.64000013
TiDE,TiDE_raw,6,louisville,3.140385866165161,0.1585249900817871,50456357.21379311,81953906.07523687,51.78487545710144,0.4961237841646178,220904738.24000013
TiDE,TiDE_raw,12,louisville,3.140385866165161,0.1585249900817871,61782319.00689656,100174400.85972294,57.78695064434605,0.5750943296194113,383530030.7200001
TiDE,TiDE_raw,24,louisville,3.140385866165161,0.1585249900817871,60725353.37931035,105845177.89378716,54.617499012822975,0.9436756904953212,401502705.2800001
TiDE,TiDE_score_as_feature,1,louisville,3.861781120300293,0.1648082733154297,43268699.00689656,57191262.11589171,48.35502296359511,0.3690169716695579,184353636.3200001
TiDE,TiDE_score_as_feature,6,louisville,3.861781120300293,0.1648082733154297,48100738.4,80561771.68963297,48.712979521881536,0.4354763907595141,231766215.36000013
TiDE,TiDE_score_as_feature,12,louisville,3.861781120300293,0.1648082733154297,60632803.39310345,103868893.54107028,55.72721036032785,0.6032811132508505,394012358.7200001
TiDE,TiDE_score_as_feature,24,louisville,3.861781120300293,0.1648082733154297,66125931.51724138,106612925.75900953,60.844553312621066,1.022045709974654,392734635.3600001
TiDE,TiDE_mask_out,1,louisville,3.437089204788208,0.3209877014160156,45212390.45517241,57312155.50047017,49.73055282165644,0.4762576361705764,157173733.44000015
TiDE,TiDE_mask_out,6,louisville,3.437089204788208,0.3209877014160156,50538810.73103448,82585548.82798888,51.58970404580965,0.5174665577745863,218891208.6400001
TiDE,TiDE_mask_out,12,louisville,3.437089204788208,0.3209877014160156,63113253.03448276,101372604.71940652,59.09882311944141,0.6333183763390409,391114395.2000001
TiDE,TiDE_mask_out,24,louisville,3.437089204788208,0.3209877014160156,55193511.48965517,98467290.28998436,49.033465469721456,0.8624683018591194,368319285.4400002
TiDE,TiDE_both,1,louisville,4.262858152389526,0.3671629428863525,38761252.74482758,49987795.86201765,43.44896226855604,0.3219310400563423,157528133.12000015
TiDE,TiDE_both,6,louisville,4.262858152389526,0.3671629428863525,49086516.30344828,80072642.05473362,49.20780623517477,0.4646213787489181,222832512.32000017
TiDE,TiDE_both,12,louisville,4.262858152389526,0.3671629428863525,59977152.23448276,101238490.83185878,54.83326368744434,0.5946808580468566,387652832.32000005
TiDE,TiDE_both,24,louisville,4.262858152389526,0.3671629428863525,68390797.07586206,108431318.4315386,63.36265685831708,1.1192782862975357,396471218.4
GRU-LSTM,GRU_raw,1,phoenix,0.7608168125152588,0.0015547275543212,49180816.0,58464485.24899881,75.45823669433594,2.266559839248657,123529240.0
GRU-LSTM,GRU_raw,6,phoenix,0.7608168125152588,0.0015547275543212,68771504.0,79933125.05969214,88.34123229980469,4.083937168121338,138808048.0
GRU-LSTM,GRU_raw,12,phoenix,0.7608168125152588,0.0015547275543212,68761656.0,79031171.85919064,97.7541961669922,4.419051170349121,157534592.0
GRU-LSTM,GRU_raw,24,phoenix,0.7608168125152588,0.0015547275543212,72339216.0,85975055.22096102,111.53288269042967,6.539746284484863,193513456.0
GRU-LSTM,GRU_mask_out,1,phoenix,0.7368373870849609,0.0014445781707763,56937124.0,67008202.50522982,78.35025787353516,2.597551107406616,145479456.0
GRU-LSTM,GRU_mask_out,6,phoenix,0.7368373870849609,0.0014445781707763,88730928.0,102868005.75130956,97.7343978881836,4.680092811584473,178583008.0
GRU-LSTM,GRU_mask_out,12,phoenix,0.7368373870849609,0.0014445781707763,83196696.0,92857484.65154046,103.16741180419922,5.136195659637451,147561904.0
GRU-LSTM,GRU_mask_out,24,phoenix,0.7368373870849609,0.0014445781707763,72722696.0,88201139.31944562,113.7626495361328,6.075404644012451,191212528.0
GRU-LSTM,GRU_score_as_feature,1,phoenix,0.8348524570465088,0.0015645027160644,56031152.0,63708728.41909887,81.19671630859375,2.492666244506836,125145936.0
GRU-LSTM,GRU_score_as_feature,6,phoenix,0.8348524570465088,0.0015645027160644,68169728.0,78458225.55675896,89.53458404541016,3.897193193435669,131289952.0
GRU-LSTM,GRU_score_as_feature,12,phoenix,0.8348524570465088,0.0015645027160644,71501040.0,80180711.4777585,97.78977966308594,4.855140686035156,125019880.0
GRU-LSTM,GRU_score_as_feature,24,phoenix,0.8348524570465088,0.0015645027160644,53860700.0,61573607.15164016,110.45540618896484,4.795849800109863,126519280.0
GRU-LSTM,GRU_both,1,phoenix,1.1483774185180664,0.0018446445465087,52769104.0,62632856.26058604,77.84424591064453,2.380079507827759,128542984.0
GRU-LSTM,GRU_both,6,phoenix,1.1483774185180664,0.0018446445465087,74542200.0,85365809.76590644,93.72713470458984,4.144039630889893,170673616.0
GRU-LSTM,GRU_both,12,phoenix,1.1483774185180664,0.0018446445465087,59418676.0,75605575.93695915,100.6394500732422,28.102096557617188,164729024.0
GRU-LSTM,GRU_both,24,phoenix,1.1483774185180664,0.0018446445465087,56829656.0,69791666.95506047,107.49153900146484,5.011937618255615,176171088.0
SARIMA,SARIMA_raw,1,phoenix,3.837138175964356,0.0107877254486083,68906472.4201211,84076946.71773975,83.56452035823165,2.9612488419671594,226244659.18005177
SARIMA,SARIMA_raw,6,phoenix,3.837138175964356,0.0107877254486083,70650551.31055605,85412616.98045798,89.98175623665303,3.758817992298461,226244659.18005177
SARIMA,SARIMA_raw,12,phoenix,3.837138175964356,0.0107877254486083,69600104.15061814,84644879.843582,95.32305915242804,4.385323970091042,226244659.18005177
SARIMA,SARIMA_raw,24,phoenix,3.837138175964356,0.0107877254486083,79641539.68759246,98701910.8713735,111.84111689322742,6.739105424999685,245996472.6885776
XGBoost,XGB_raw,1,phoenix,1.1637024879455566,0.0013704299926757,61153376.0,89203117.94918884,71.91627502441406,3.2331702709198,269393216.0
XGBoost,XGB_raw,6,phoenix,1.1874158382415771,0.0013554096221923,78958032.0,112858082.15233745,85.71204376220703,4.36627721786499,329776640.0
XGBoost,XGB_raw,12,phoenix,1.1851966381072998,0.0013384819030761,65500328.0,86710065.91307378,91.02411651611328,4.685274124145508,308995264.0
XGBoost,XGB_raw,24,phoenix,1.157918930053711,0.0013597011566162,74458080.0,96768004.07432796,113.0819091796875,6.455198764801025,279847584.0
NBEATS,NBEATS_raw,1,phoenix,2.98567271232605,0.217813491821289,75639468.34375,91506989.94952638,182.15759833436604,210.20726932128085,181267800.0
NBEATS,NBEATS_raw,6,phoenix,2.98567271232605,0.217813491821289,77001429.86982758,95410207.39791144,194.00009915819405,282.0929201798214,178898400.0
NBEATS,NBEATS_raw,12,phoenix,2.98567271232605,0.217813491821289,74962368.18362069,95193584.03908436,197.10257488281465,287.4576715158124,181267800.0
NBEATS,NBEATS_raw,24,phoenix,2.98567271232605,0.217813491821289,48842932.02413793,66909398.1999093,137.83082627108917,133.78289637809678,163313200.0
NBEATS,NBEATS_mask_out,1,phoenix,2.472007751464844,0.2152037620544433,138266134.7310345,145362567.40855289,104.21903153765592,3.2460513822988104,231023061.44
NBEATS,NBEATS_mask_out,6,phoenix,2.472007751464844,0.2152037620544433,52474581.26896552,65053917.279013805,78.91664451227552,5.069758138198886,163939200.64000002
NBEATS,NBEATS_mask_out,12,phoenix,2.472007751464844,0.2152037620544433,56344730.55564386,70683674.98500341,109.19215166152118,42.381208936638494,163191385.37578127
NBEATS,NBEATS_mask_out,24,phoenix,2.472007751464844,0.2152037620544433,254823866.64827585,263060029.19838423,138.59067474862087,8.615996562045549,400408208.32
TiDE,TiDE_raw,1,phoenix,1.1176424026489258,0.1463105678558349,57530346.97931034,66589631.18228448,72.87903658193562,2.131434935942462,134811634.88000005
TiDE,TiDE_raw,6,phoenix,1.1176424026489258,0.1463105678558349,51666090.0724138,59879066.18292815,74.63940539318973,2.206006416465456,119176783.68000004
TiDE,TiDE_raw,12,phoenix,1.1176424026489258,0.1463105678558349,57912141.82413793,69272591.1046807,88.36994448724434,2.7657508019710986,144569167.84
TiDE,TiDE_raw,24,phoenix,1.1176424026489258,0.1463105678558349,53174640.02758621,63238676.73143469,86.81078203765745,4.2364709119200725,138649224.64000002
TiDE,TiDE_score_as_feature,1,phoenix,1.3833529949188232,0.1634213924407959,42218877.43448276,50134503.64780974,65.05716791682538,1.351311363904283,107001983.04000002
TiDE,TiDE_score_as_feature,6,phoenix,1.3833529949188232,0.1634213924407959,47232089.54482759,53068164.51776282,71.55457361692399,2.133772903668146,106753919.04
TiDE,TiDE_score_as_feature,12,phoenix,1.3833529949188232,0.1634213924407959,47114840.63448276,57013573.19347829,74.30900876851445,2.735587960021134,122787557.12000002
TiDE,TiDE_score_as_feature,24,phoenix,1.3833529949188232,0.1634213924407959,58962169.15862069,66446439.87797794,94.13622845144056,4.143668364691651,121426873.92000002
TiDE,TiDE_mask_out,1,phoenix,1.5262389183044434,0.1452612876892089,51111262.89655172,57276778.65708408,70.50508504570944,1.8113569630387143,111223405.12000002
TiDE,TiDE_mask_out,6,phoenix,1.5262389183044434,0.1452612876892089,52402799.83448276,60186931.5678144,76.12814018800469,2.199081509114712,120784045.44000004
TiDE,TiDE_mask_out,12,phoenix,1.5262389183044434,0.1452612876892089,57749407.22758621,67848368.575779,86.39784517178293,2.7861673886463003,135750173.92000002
TiDE,TiDE_mask_out,24,phoenix,1.5262389183044434,0.1452612876892089,52234215.94482759,62992611.23076901,85.62829586659436,4.27850308177248,141368805.44
TiDE,TiDE_both,1,phoenix,1.8792781829833984,0.1812531948089599,39825800.33103448,49789389.004139565,62.61817991623306,1.2543328021508615,111862855.36
TiDE,TiDE_both,6,phoenix,1.8792781829833984,0.1812531948089599,47885730.73103448,53626824.13359629,72.32418845395802,2.151936023782868,109114972.80000004
TiDE,TiDE_both,12,phoenix,1.8792781829833984,0.1812531948089599,48153197.9862069,57470607.23509481,75.38596752344537,2.767562676488366,123274543.36
TiDE,TiDE_both,24,phoenix,1.8792781829833984,0.1812531948089599,58358286.510344826,65885227.73003276,93.7277091855596,4.135824627168415,125593782.40000002
GRU-LSTM,GRU_raw,1,reno,0.2667644023895263,0.0017361640930175,50252584.0,66291251.35815736,59.99711608886719,0.5982602834701538,171116496.0
GRU-LSTM,GRU_raw,6,reno,0.2667644023895263,0.0017361640930175,92011448.0,108343932.05423668,112.2020492553711,10.550325393676758,232027360.0
GRU-LSTM,GRU_raw,12,reno,0.2667644023895263,0.0017361640930175,80177704.0,93333443.0403768,120.27986145019533,27.069005966186523,201217168.0
GRU-LSTM,GRU_raw,24,reno,0.2667644023895263,0.0017361640930175,64394352.0,78460555.48239724,69.966796875,0.7780628800392151,161455680.0
GRU-LSTM,GRU_mask_out,1,reno,0.2504510879516601,0.0015890598297119,62919628.0,77616332.5308861,70.89330291748047,0.7798152565956116,170121264.0
GRU-LSTM,GRU_mask_out,6,reno,0.2504510879516601,0.0015890598297119,90214664.0,105528655.9257183,101.78711700439452,2.145219087600708,213812160.0
GRU-LSTM,GRU_mask_out,12,reno,0.2504510879516601,0.0015890598297119,80001992.0,104559674.0399216,77.06709289550781,1.433004379272461,225343152.0
GRU-LSTM,GRU_mask_out,24,reno,0.2504510879516601,0.0015890598297119,119781208.0,150108695.12793624,92.6937255859375,1.6700958013534546,304667936.0
GRU-LSTM,GRU_score_as_feature,1,reno,0.8825180530548096,0.0020027160644531,41442016.0,55507134.98664704,60.63287353515625,0.6265703439712524,161672976.0
GRU-LSTM,GRU_score_as_feature,6,reno,0.8825180530548096,0.0020027160644531,48719100.0,59525888.28570077,61.5153923034668,0.573101282119751,160204288.0
GRU-LSTM,GRU_score_as_feature,12,reno,0.8825180530548096,0.0020027160644531,48644084.0,62522715.75853627,66.35590362548828,6.962000370025635,176674944.0
GRU-LSTM,GRU_score_as_feature,24,reno,0.8825180530548096,0.0020027160644531,34368672.0,46455824.42074346,44.759742736816406,0.307576060295105,147901296.0
GRU-LSTM,GRU_both,1,reno,0.6054229736328125,0.0016233921051025,70284272.0,83976562.40129024,91.83991241455078,5.323817729949951,193024000.0
GRU-LSTM,GRU_both,6,reno,0.6054229736328125,0.0016233921051025,47925384.0,60433287.36751943,60.57004165649414,0.5435928106307983,165974560.0
GRU-LSTM,GRU_both,12,reno,0.6054229736328125,0.0016233921051025,50845116.0,61174018.75914474,64.02338409423828,0.6505624055862427,161464320.0
GRU-LSTM,GRU_both,24,reno,0.6054229736328125,0.0016233921051025,40106912.0,54383074.34296902,52.84905242919922,0.4400627315044403,166907648.0
SARIMA,SARIMA_raw,1,reno,1.9693613052368164,0.0154018402099609,80771043.70609535,100244200.43670048,195.85592105427688,300.8849793501057,241492792.3199999
SARIMA,SARIMA_raw,6,reno,1.9693613052368164,0.0154018402099609,82469497.3143428,101084191.94356802,195.8559210542768,302.19620995435724,241492792.3199999
SARIMA,SARIMA_raw,12,reno,1.9693613052368164,0.0154018402099609,82478981.85042526,101158713.7654385,195.8559210542768,302.007970897597,241492792.3199999
SARIMA,SARIMA_raw,24,reno,1.9693613052368164,0.0154018402099609,82224783.53934784,100102656.66462769,199.98722917367425,319.9571203009484,241492792.3199999
XGBoost,XGB_raw,1,reno,0.726844310760498,0.0011899471282958,17958266.0,24496740.200693805,25.608301162719727,0.1041742041707038,80895048.0
XGBoost,XGB_raw,6,reno,0.798978328704834,0.0012919902801513,25887184.0,35518620.761459984,36.08245849609375,0.2444817125797271,108835360.0
XGBoost,XGB_raw,12,reno,0.788994312286377,0.0012574195861816,28282304.0,40802954.84618691,36.42322540283203,0.3185402750968933,131375568.0
XGBoost,XGB_raw,24,reno,0.7899250984191895,0.001307725906372,18488400.0,24582121.39230819,29.32630729675293,0.1646495759487152,86019376.0
NBEATS,NBEATS_raw,1,reno,1.7083079814910889,0.2091202735900879,49830691.99181034,60536647.55042602,168.38849363119928,213.54580506144907,162397040.96000013
NBEATS,NBEATS_raw,6,reno,1.7083079814910889,0.2091202735900879,296443663.1172414,299099757.5199576,142.7807921009946,4.283484520584028,380204652.16
NBEATS,NBEATS_raw,12,reno,1.7083079814910889,0.2091202735900879,471789965.51724136,474531859.1555893,157.86309932970084,5.792956414431385,575433091.2
NBEATS,NBEATS_raw,24,reno,1.7083079814910889,0.2091202735900879,34923903.29525862,44811835.63147144,104.47013425224104,89.1551344414291,130056483.88
NBEATS,NBEATS_mask_out,1,reno,1.1625821590423584,0.2173361778259277,41894449.40689656,46062250.45206649,64.14302313399443,0.6816298658496343,92079602.56
NBEATS,NBEATS_mask_out,6,reno,1.1625821590423584,0.2173361778259277,225746596.96551725,231918945.7020633,131.36868271444925,3.5497860829457406,317337938.88
NBEATS,NBEATS_mask_out,12,reno,1.1625821590423584,0.2173361778259277,179502925.07586208,190966576.0721081,119.35328761954092,2.898232121996024,333494253.12000006
NBEATS,NBEATS_mask_out,24,reno,1.1625821590423584,0.2173361778259277,75968061.40689655,80139530.330912,82.69904088474189,1.0678634302716157,127955430.40000002
TiDE,TiDE_raw,1,reno,1.3824713230133057,0.1574568748474121,43075743.7125,58132382.46153251,86.37831132401877,24.15279921737065,176488586.72
TiDE,TiDE_raw,6,reno,1.3824713230133057,0.1574568748474121,44339816.74137931,67556603.72455342,67.3943314835344,7.480228528988661,206820902.24000007
TiDE,TiDE_raw,12,reno,1.3824713230133057,0.1574568748474121,45282607.16508621,66689930.1183981,69.89057544287125,3.4755588088369187,202941640.80000004
TiDE,TiDE_raw,24,reno,1.3824713230133057,0.1574568748474121,40372778.61314655,58750114.48513231,69.34911265680822,5.204617201657047,167986762.72000003
TiDE,TiDE_score_as_feature,1,reno,1.7168021202087402,0.1794979572296142,48813201.28771552,63656159.4175124,147.9108726756235,149.23556560713138,186760334.1200001
TiDE,TiDE_score_as_feature,6,reno,1.7168021202087402,0.1794979572296142,42044829.5724138,60542854.73474807,61.13317169765692,0.6454864868538868,175784753.76000002
TiDE,TiDE_score_as_feature,12,reno,1.7168021202087402,0.1794979572296142,34175008.3442888,49938318.720037565,65.06692679287313,10.814579416905868,157845718.56000003
TiDE,TiDE_score_as_feature,24,reno,1.7168021202087402,0.1794979572296142,45468407.5724138,65818133.854687065,66.65560838650568,0.823359105755749,190427526.24
TiDE,TiDE_mask_out,1,reno,1.3770256042480469,0.1618437767028808,43971713.04137931,57631891.46461687,68.32180551160815,2.950768129190732,162996161.6
TiDE,TiDE_mask_out,6,reno,1.3770256042480469,0.1618437767028808,46562383.25172414,66396463.00377324,69.80937999485444,5.070175532462315,198509443.68000007
TiDE,TiDE_mask_out,12,reno,1.3770256042480469,0.1618437767028808,48982721.79655173,68411835.22335343,75.29989075180596,5.600913793612143,196707682.40000004
TiDE,TiDE_mask_out,24,reno,1.3770256042480469,0.1618437767028808,44930083.06206897,54844403.17444568,62.5729495444463,0.6447761022087348,139894965.44000003
TiDE,TiDE_both,1,reno,1.6718182563781738,0.1744756698608398,30873646.393103447,45509490.38108332,49.13453456878205,2.131754424937036,149822804.8
TiDE,TiDE_both,6,reno,1.6718182563781738,0.1744756698608398,42548853.21379311,60914015.41050036,61.259513856174365,0.6403887109103126,175899917.6
TiDE,TiDE_both,12,reno,1.6718182563781738,0.1744756698608398,29208949.427047413,44692230.39583231,43.893854399470975,0.4017640091183217,149961840.16000003
TiDE,TiDE_both,24,reno,1.6718182563781738,0.1744756698608398,49058302.47586207,65140762.12417127,67.18259255092377,0.8168315421395145,183365745.76000005
PatchTST,PatchTST_raw,1,atlanta,12.27266001701355,0.2290153503417968,158907101.05172414,277169674.8912916,97.4545122851372,76.9655305424795,827613574.7200001
PatchTST,PatchTST_raw,6,atlanta,12.27266001701355,0.2290153503417968,164689274.0551724,211702814.4372804,101.17308690266636,52.14016651090148,448723319.04
PatchTST,PatchTST_raw,12,atlanta,12.27266001701355,0.2290153503417968,157737521.33081895,200618928.70440876,106.39019443171745,71.50436537822466,495606060.8
PatchTST,PatchTST_raw,24,atlanta,12.27266001701355,0.2290153503417968,146288352.3034483,180987668.23417383,99.59781644098857,19.268654809653054,543133663.3600001
PatchTST,PatchTST_mask_out,1,atlanta,20.344910144805908,0.8468530178070068,95317834.57586206,143300480.73913515,62.3307131565198,10.43190120653461,480696734.0800002
PatchTST,PatchTST_mask_out,6,atlanta,20.344910144805908,0.8468530178070068,113060584.44137932,158049195.13100836,68.70324944435404,1.5739111762622149,462745192.9600002
PatchTST,PatchTST_mask_out,12,atlanta,20.344910144805908,0.8468530178070068,125867782.26551723,168404855.7803915,80.12888164218282,2.182886941766393,498618111.3600001
PatchTST,PatchTST_mask_out,24,atlanta,20.344910144805908,0.8468530178070068,137088289.29655173,182082822.26364887,92.70156005495257,6.309312212826913,447537316.48
PatchTST,PatchTST_raw,1,batonrouge,5.901654958724976,0.221811294555664,179650148.54827586,280670023.0958665,106.60554440842024,127.36315704154347,1063540200.0000004
PatchTST,PatchTST_raw,6,batonrouge,5.901654958724976,0.221811294555664,164665853.41034484,257465901.81189075,107.066388460931,103.67178767423896,974802808.3200004
PatchTST,PatchTST_raw,12,batonrouge,5.901654958724976,0.221811294555664,542891716.0959052,1394380332.7331498,100.8844320704776,25.92312543757333,6841084826.240002
PatchTST,PatchTST_raw,24,batonrouge,5.901654958724976,0.221811294555664,321426997.80344826,682100867.9621162,96.35168059588922,3.701761872172355,3173290268.8000007
PatchTST,PatchTST_mask_out,1,batonrouge,5.822844982147217,0.2214164733886718,125939724.96551724,249265225.2077445,58.5490223790922,55.39722513905453,1063540200.0000004
PatchTST,PatchTST_mask_out,6,batonrouge,5.822844982147217,0.2214164733886718,420188328.2827586,1070601942.4616364,81.76658327153686,10.722219736235598,5253532810.560002
PatchTST,PatchTST_mask_out,12,batonrouge,5.822844982147217,0.2214164733886718,145721664.49655172,243821320.1411716,79.42433310728121,46.43196986175579,945515566.0800004
PatchTST,PatchTST_mask_out,24,batonrouge,5.822844982147217,0.2214164733886718,657133475.2890086,1765948625.332502,118.46612637093072,41.28636970664726,8780073377.920004
PatchTST,PatchTST_raw,1,boston,12.19891095161438,0.2212975025177002,13094407.055172414,24071376.02202566,163.27327672208517,161.92276891069412,111324405.44000009
PatchTST,PatchTST_raw,6,boston,12.19891095161438,0.2212975025177002,12045233.621551724,21192896.96158769,142.72035023943087,123.71614753882932,91365275.84000014
PatchTST,PatchTST_raw,12,boston,12.19891095161438,0.2212975025177002,13326419.562904095,24515668.97766236,148.79961025531478,130.02542560944897,85210160.32000002
PatchTST,PatchTST_raw,24,boston,12.19891095161438,0.2212975025177002,9618500.500431037,18624663.50263443,158.30939838605352,142.57054382849788,73766371.52000003
PatchTST,PatchTST_mask_out,1,boston,5.587813138961792,0.2313325405120849,31841136.78793104,80423581.72493815,182.49782890478343,194.1122929408032,412200334.4000002
PatchTST,PatchTST_mask_out,6,boston,5.587813138961792,0.2313325405120849,40532657.01336207,46296864.66700772,141.46071914058305,32.24765472552648,89158027.52000001
PatchTST,PatchTST_mask_out,12,boston,5.587813138961792,0.2313325405120849,30434276.37241379,81117459.37060381,178.59850923812522,183.32582118043095,394317253.4400002
PatchTST,PatchTST_mask_out,24,boston,5.587813138961792,0.2313325405120849,39615672.97413793,43805545.6871246,153.98800510417868,38.33876035222213,70299621.12
PatchTST,PatchTST_raw,1,dallas,15.578092098236084,0.2176682949066162,211781181.79310343,227619135.873572,83.33601884749217,1.0710558564384929,390110344.0
PatchTST,PatchTST_raw,6,dallas,15.578092098236084,0.2176682949066162,150455651.2275862,190035269.60295516,63.04618162001445,0.7132055987490244,446116380.8
PatchTST,PatchTST_raw,12,dallas,15.578092098236084,0.2176682949066162,234004433.2689655,267830644.3089761,83.56932641178933,1.1967568243611373,546731141.7600001
PatchTST,PatchTST_raw,24,dallas,15.578092098236084,0.2176682949066162,310774004.2482759,344435345.7063618,97.59900507670886,1.7152341469010317,567137378.5600001
PatchTST,PatchTST_mask_out,1,dallas,18.470764875411987,0.2236711978912353,137211927.33965516,162074274.8163167,151.6715276897263,171.17186648266954,367205283.36
PatchTST,PatchTST_mask_out,6,dallas,18.470764875411987,0.2236711978912353,148570234.7137931,176450164.7203648,166.505236525303,245.05576823782735,367040000.0
PatchTST,PatchTST_mask_out,12,dallas,18.470764875411987,0.2236711978912353,162197545.68965518,189853615.88339123,181.97040709074952,306.09016204875815,404669600.0
PatchTST,PatchTST_mask_out,24,dallas,18.470764875411987,0.2236711978912353,123681896.16896552,156026056.22950885,114.34733816535976,108.98695894671864,389766838.56000006
PatchTST,PatchTST_raw,1,elpaso,8.887589693069458,0.224942922592163,53342502.9862069,69652708.31111734,52.85998090263339,3.962521925789469,165390702.72000006
PatchTST,PatchTST_raw,6,elpaso,8.887589693069458,0.224942922592163,64831586.97931034,78796830.5201703,65.34723330272328,1.857993270763057,202863005.12000003
PatchTST,PatchTST_raw,12,elpaso,8.887589693069458,0.224942922592163,62916577.44849138,76673851.57010852,82.398278167279,17.44803356083706,185362709.2
PatchTST,PatchTST_raw,24,elpaso,8.887589693069458,0.224942922592163,58534697.37931035,82016225.12689477,74.28242879612748,3.738830051725529,252901425.92000008
PatchTST,PatchTST_mask_out,1,elpaso,7.9529547691345215,0.2200829982757568,44029312.7,58168506.448467255,57.97973461954288,19.991709574134934,163002956.48000002
PatchTST,PatchTST_mask_out,6,elpaso,7.9529547691345215,0.2200829982757568,48520863.12068965,64752421.12339366,62.538799696143,7.361066831491909,167535532.96
PatchTST,PatchTST_mask_out,12,elpaso,7.9529547691345215,0.2200829982757568,67207885.46206896,87653787.0956884,82.96080918304466,20.06632619904053,204999318.48
PatchTST,PatchTST_mask_out,24,elpaso,7.9529547691345215,0.2200829982757568,70075667.09310345,93299190.29309584,86.77999107410798,4.061611985248359,289553078.7200002
PatchTST,PatchTST_raw,1,jackson,17.118457317352295,0.2268297672271728,70521274.07252155,96845934.24922282,127.64976731484565,45.65594357203298,282968188.16
PatchTST,PatchTST_raw,6,jackson,17.118457317352295,0.2268297672271728,70856269.38275862,100220729.415859,153.42821780081516,104.76707356701714,303842017.9200001
PatchTST,PatchTST_raw,12,jackson,17.118457317352295,0.2268297672271728,65426702.427586205,91074938.72118148,147.9098371035002,82.86797144516584,284299073.9200001
PatchTST,PatchTST_raw,24,jackson,17.118457317352295,0.2268297672271728,50698275.92769396,62803912.70862213,167.14804226131662,124.56675790637868,142348168.00000006
PatchTST,PatchTST_mask_out,1,jackson,13.299065828323364,0.2208235263824463,72895294.4724138,113171651.51407725,134.45924082540452,75.1322747223909,364258587.2000001
PatchTST,PatchTST_mask_out,6,jackson,13.299065828323364,0.2208235263824463,57523014.14827586,87711569.67548653,144.6482980003527,104.05565802876656,328359260.8
PatchTST,PatchTST_mask_out,12,jackson,13.299065828323364,0.2208235263824463,51258750.08275862,69070526.52541402,147.70058077184706,103.12376964487342,163039103.68
PatchTST,PatchTST_mask_out,24,jackson,13.299065828323364,0.2208235263824463,48773592.74838362,76323616.40520366,152.5878605715054,113.81505544158615,253547752.00000003
PatchTST,PatchTST_raw,1,jacksonville,20.342979431152344,1.0629768371582031,213363380.52413797,324841698.4064921,41.22305502424516,0.3553923589188166,1212962802.560001
PatchTST,PatchTST_raw,6,jacksonville,20.342979431152344,1.0629768371582031,247203937.93103448,344849235.4980321,48.13122149316443,0.4203820358209765,1132677788.8000002
PatchTST,PatchTST_raw,12,jacksonville,20.342979431152344,1.0629768371582031,281130304.3862069,395661902.68853503,56.37949634270739,0.6890191350253259,1194230449.2800002
PatchTST,PatchTST_raw,24,jacksonville,20.342979431152344,1.0629768371582031,293843122.14827585,374624539.48820335,75.65684081020414,6.084120006723864,995138071.0400002
PatchTST,PatchTST_mask_out,1,jacksonville,20.340282201766968,1.0286643505096436,200008027.03448275,282216530.2747068,38.56185896915014,0.2639125105551604,839534584.32
